KEGG_ID,Name,Path
K03083,glycogen synthase kinase 3 beta [EC:2.7.11.26],Environmental Information Processing; Signal transduction; ErbB signaling pathway | Environmental Information Processing; Signal transduction; Wnt signaling pathway | Environmental Information Processing; Signal transduction; Hedgehog signaling pathway | Environmental Information Processing; Signal transduction; Hedgehog signaling pathway - fly | Environmental Information Processing; Signal transduction; Hippo signaling pathway | Environmental Information Processing; Signal transduction; PI3K-Akt signaling pathway | Environmental Information Processing; Signal transduction; mTOR signaling pathway | Cellular Processes; Cell growth and death; Cell cycle | Cellular Processes; Cellular community - eukaryotes; Focal adhesion | Cellular Processes; Cellular community - eukaryotes; Signaling pathways regulating pluripotency of stem cells | Organismal Systems; Immune system; T cell receptor signaling pathway | Organismal Systems; Immune system; IL-17 signaling pathway | Organismal Systems; Immune system; B cell receptor signaling pathway | Organismal Systems; Immune system; Chemokine signaling pathway | Organismal Systems; Endocrine system; Insulin signaling pathway | Organismal Systems; Endocrine system; Prolactin signaling pathway | Organismal Systems; Endocrine system; Thyroid hormone signaling pathway | Organismal Systems; Endocrine system; Melanogenesis | Organismal Systems; Nervous system; Dopaminergic synapse | Organismal Systems; Nervous system; Neurotrophin signaling pathway | Organismal Systems; Development; Axon guidance | Organismal Systems; Environmental adaptation; Circadian rhythm - fly | Human Diseases; Cancers: Overview; Pathways in cancer | Human Diseases; Cancers: Specific types; Colorectal cancer | Human Diseases; Cancers: Specific types; Hepatocellular carcinoma | Human Diseases; Cancers: Specific types; Gastric cancer | Human Diseases; Cancers: Specific types; Basal cell carcinoma | Human Diseases; Cancers: Specific types; Prostate cancer | Human Diseases; Cancers: Specific types; Endometrial cancer | Human Diseases; Cancers: Specific types; Breast cancer | Human Diseases; Neurodegenerative diseases; Alzheimer disease | Human Diseases; Endocrine and metabolic diseases; Non-alcoholic fatty liver disease (NAFLD) | Human Diseases; Endocrine and metabolic diseases; Insulin resistance | Human Diseases; Endocrine and metabolic diseases; Cushing syndrome | Human Diseases; Infectious diseases: Viral; Measles | Human Diseases; Infectious diseases: Viral; Influenza A | Human Diseases; Infectious diseases: Viral; Hepatitis C | Human Diseases; Infectious diseases: Viral; Human cytomegalovirus infection | Human Diseases; Infectious diseases: Viral; Kaposi sarcoma-associated herpesvirus infection | Human Diseases; Infectious diseases: Viral; Human papillomavirus infection | Human Diseases; Drug resistance: Antineoplastic; EGFR tyrosine kinase inhibitor resistance | Brite Hierarchies; Protein families: metabolism; Protein kinases | Brite Hierarchies; Protein families: genetic information processing; Chromosome and associated proteins
K03086,RNA polymerase primary sigma factor,Brite Hierarchies; Protein families: genetic information processing; Transcription machinery
K03087,RNA polymerase nonessential primary-like sigma factor,Cellular Processes; Cellular community - prokaryotes; Biofilm formation - Vibrio cholerae | Cellular Processes; Cellular community - prokaryotes; Biofilm formation - Escherichia coli | Brite Hierarchies; Protein families: genetic information processing; Transcription machinery
K03088,"RNA polymerase sigma-70 factor, ECF subfamily",Brite Hierarchies; Protein families: genetic information processing; Transcription machinery
K03089,RNA polymerase sigma-32 factor,Brite Hierarchies; Protein families: genetic information processing; Transcription machinery
K03092,RNA polymerase sigma-54 factor,Environmental Information Processing; Signal transduction; Two-component system | Cellular Processes; Cellular community - prokaryotes; Biofilm formation - Vibrio cholerae | Brite Hierarchies; Protein families: genetic information processing; Transcription machinery
K03094,S-phase kinase-associated protein 1,"Genetic Information Processing; Folding, sorting and degradation; Protein processing in endoplasmic reticulum | Genetic Information Processing; Folding, sorting and degradation; Ubiquitin mediated proteolysis | Environmental Information Processing; Signal transduction; Wnt signaling pathway | Environmental Information Processing; Signal transduction; Hedgehog signaling pathway - fly | Environmental Information Processing; Signal transduction; TGF-beta signaling pathway | Cellular Processes; Cell growth and death; Cell cycle | Cellular Processes; Cell growth and death; Cell cycle - yeast | Cellular Processes; Cell growth and death; Oocyte meiosis | Organismal Systems; Environmental adaptation; Circadian rhythm | Human Diseases; Cancers: Overview; Pathways in cancer | Human Diseases; Infectious diseases: Viral; Human immunodeficiency virus 1 infection | Human Diseases; Infectious diseases: Viral; Herpes simplex infection | Brite Hierarchies; Protein families: genetic information processing; Ubiquitin system | Brite Hierarchies; Protein families: genetic information processing; Chromosome and associated proteins"
K03097,casein kinase II subunit alpha [EC:2.7.11.1],Genetic Information Processing; Translation; Ribosome biogenesis in eukaryotes | Environmental Information Processing; Signal transduction; Wnt signaling pathway | Environmental Information Processing; Signal transduction; NF-kappa B signaling pathway | Cellular Processes; Transport and catabolism; Mitophagy - animal | Cellular Processes; Transport and catabolism; Mitophagy - yeast | Cellular Processes; Cellular community - eukaryotes; Adherens junction | Organismal Systems; Environmental adaptation; Circadian rhythm - plant | Human Diseases; Infectious diseases: Viral; Measles | Human Diseases; Infectious diseases: Viral; Herpes simplex infection | Brite Hierarchies; Protein families: metabolism; Protein kinases | Brite Hierarchies; Protein families: genetic information processing; Ribosome biogenesis
K03098,apolipoprotein D and lipocalin family protein,Brite Hierarchies; Protein families: signaling and cellular processes; Exosome
K03100,signal peptidase I [EC:3.4.21.89],"Genetic Information Processing; Folding, sorting and degradation; Protein export | Brite Hierarchies; Protein families: metabolism; Peptidases"
K03101,signal peptidase II [EC:3.4.23.36],"Genetic Information Processing; Folding, sorting and degradation; Protein export | Brite Hierarchies; Protein families: metabolism; Peptidases"
K03106,signal recognition particle subunit SRP54 [EC:3.6.5.4],"Genetic Information Processing; Folding, sorting and degradation; Protein export | Environmental Information Processing; Membrane transport; Bacterial secretion system | Cellular Processes; Cellular community - prokaryotes; Quorum sensing | Brite Hierarchies; Protein families: signaling and cellular processes; Secretion system"
K03110,fused signal recognition particle receptor,"Genetic Information Processing; Folding, sorting and degradation; Protein export | Environmental Information Processing; Membrane transport; Bacterial secretion system | Cellular Processes; Cellular community - prokaryotes; Quorum sensing | Brite Hierarchies; Protein families: signaling and cellular processes; Secretion system"
K03111,single-strand DNA-binding protein,Genetic Information Processing; Replication and repair; DNA replication | Genetic Information Processing; Replication and repair; Mismatch repair | Genetic Information Processing; Replication and repair; Homologous recombination | Brite Hierarchies; Protein families: genetic information processing; DNA replication proteins | Brite Hierarchies; Protein families: genetic information processing; DNA repair and recombination proteins | Brite Hierarchies; Protein families: genetic information processing; Mitochondrial biogenesis
K03112,DamX protein,Not Included in Pathway or Brite; Poorly characterized; General function prediction only
K03113,translation initiation factor 1,Genetic Information Processing; Translation; RNA transport | Brite Hierarchies; Protein families: genetic information processing; Translation factors
K03116,sec-independent protein translocase protein TatA,"Genetic Information Processing; Folding, sorting and degradation; Protein export | Environmental Information Processing; Membrane transport; Bacterial secretion system | Brite Hierarchies; Protein families: signaling and cellular processes; Secretion system"
K03117,sec-independent protein translocase protein TatB,"Genetic Information Processing; Folding, sorting and degradation; Protein export | Environmental Information Processing; Membrane transport; Bacterial secretion system | Brite Hierarchies; Protein families: signaling and cellular processes; Secretion system"
K03118,sec-independent protein translocase protein TatC,"Genetic Information Processing; Folding, sorting and degradation; Protein export | Environmental Information Processing; Membrane transport; Bacterial secretion system | Brite Hierarchies; Protein families: signaling and cellular processes; Secretion system"
K03119,taurine dioxygenase [EC:1.14.11.17],Metabolism; Energy metabolism; Sulfur metabolism | Metabolism; Metabolism of other amino acids; Taurine and hypotaurine metabolism
K03144,transcription initiation factor TFIIH subunit 4,Genetic Information Processing; Transcription; Basal transcription factors | Genetic Information Processing; Replication and repair; Nucleotide excision repair | Human Diseases; Cancers: Overview; Viral carcinogenesis | Brite Hierarchies; Protein families: genetic information processing; Transcription machinery | Brite Hierarchies; Protein families: genetic information processing; DNA repair and recombination proteins
K03146,cysteine-dependent adenosine diphosphate thiazole synthase [EC:2.4.2.60],Metabolism; Metabolism of cofactors and vitamins; Thiamine metabolism
K03147,phosphomethylpyrimidine synthase [EC:4.1.99.17],Metabolism; Metabolism of cofactors and vitamins; Thiamine metabolism
K03148,sulfur carrier protein ThiS adenylyltransferase [EC:2.7.7.73],"Metabolism; Metabolism of cofactors and vitamins; Thiamine metabolism | Genetic Information Processing; Folding, sorting and degradation; Sulfur relay system"
